"Activity" "Subject" "tBdAc_mean_X" "tBdAc_mean_Y" "tBdAc_mean_Z" "tBdAc_std_X" "tBdAc_std_Y" "tBdAc_std_Z" "tGrAc_mean_X" "tGrAc_mean_Y" "tGrAc_mean_Z" "tGrAc_std_X" "tGrAc_std_Y" "tGrAc_std_Z" "tBdAcJk_mean_X" "tBdAcJk_mean_Y" "tBdAcJk_mean_Z" "tBdAcJk_std_X" "tBdAcJk_std_Y" "tBdAcJk_std_Z" "tBdGy_mean_X" "tBdGy_mean_Y" "tBdGy_mean_Z" "tBdGy_std_X" "tBdGy_std_Y" "tBdGy_std_Z" "tBdGyJk_mean_X" "tBdGyJk_mean_Y" "tBdGyJk_mean_Z" "tBdGyJk_std_X" "tBdGyJk_std_Y" "tBdGyJk_std_Z" "tBdAcM_mean" "tBdAcM_std" "tGrAcM_mean" "tGrAcM_std" "tBdAcJkM_mean" "tBdAcJkM_std" "tBdGyM_mean" "tBdGyM_std" "tBdGyJkM_mean" "tBdGyJkM_std" "fBdAc_mean_X" "fBdAc_mean_Y" "fBdAc_mean_Z" "fBdAc_std_X" "fBdAc_std_Y" "fBdAc_std_Z" "fBdAcJk_mean_X" "fBdAcJk_mean_Y" "fBdAcJk_mean_Z" "fBdAcJk_std_X" "fBdAcJk_std_Y" "fBdAcJk_std_Z" "fBdGy_mean_X" "fBdGy_mean_Y" "fBdGy_mean_Z" "fBdGy_std_X" "fBdGy_std_Y" "fBdGy_std_Z" "fBdAcM_mean" "fBdAcM_std" "fBdAcJkM_mean" "fBdAcJkM_std" "fBdGyM_mean" "fBdGyM_std" "fBdGyJkM_mean" "fBdGyJkM_std"
"walking_upstairs" 17 0.25260477 -0.02286456 -0.12129044 -0.06295275 -0.0131721 -0.23022095 0.85353057 -0.28415375 -0.29817146 -0.94946037 -0.91597347 -0.93015984 0.07680442 0.03083565 0.00759534 -0.29266583 -0.34979187 -0.65743084 -0.03042506 -0.05484559 0.05609314 -0.49656273 -0.49304413 -0.23440235 -0.1426554 -0.04144963 -0.02234821 -0.60604434 -0.67672285 -0.6105862 -0.01280623 -0.10287773 -0.01280623 -0.10287773 -0.3572339 -0.39091245 -0.23519125 -0.44083726 -0.63736749 -0.68231163 -0.13975222 -0.11751974 -0.39992349 -0.03553812 -0.02527817 -0.20481571 -0.36027223 -0.37705193 -0.63301771 -0.28721904 -0.36511426 -0.68032577 -0.41622302 -0.52143542 -0.32427371 -0.52446839 -0.48115412 -0.27789147 -0.15030564 -0.21739317 -0.36029985 -0.43738311 -0.50406696 -0.49644458 -0.66900876 -0.72415574
"walking_upstairs" 18 0.2654012 -0.02220607 -0.11265589 -0.38016829 -0.21115512 -0.31437339 0.88333026 -0.31661995 -0.10611255 -0.96173881 -0.94205688 -0.90783972 0.0812402 0.02116547 0.00935897 -0.56320213 -0.56794064 -0.76082991 -0.04706839 -0.05261338 0.09067365 -0.5938415 -0.507297 -0.43392221 -0.0899953 -0.05274726 -0.06925362 -0.76068903 -0.82887217 -0.71895176 -0.27914631 -0.37184157 -0.27914631 -0.37184157 -0.60146395 -0.57933032 -0.3691086 -0.52805813 -0.78165269 -0.83552513 -0.46509726 -0.36345074 -0.52272838 -0.35063984 -0.19055064 -0.26957139 -0.58941059 -0.57965029 -0.73614927 -0.57533125 -0.58553143 -0.78472843 -0.59232371 -0.64981727 -0.5043641 -0.6007113 -0.44342984 -0.46602243 -0.43656106 -0.43621893 -0.5744814 -0.58792608 -0.65402909 -0.53304464 -0.82619316 -0.86091099
"walking_upstairs" 19 0.24211881 -0.03039866 -0.15105461 -0.1287421 0.17634992 -0.19046855 0.82942837 -0.38710071 -0.22100876 -0.91649599 -0.90104485 -0.83693567 0.08315451 0.05681859 0.0316682 -0.17427906 -0.01288655 -0.44428223 0.03885371 -0.13451432 -0.00023325 -0.40680003 -0.17263322 -0.11011717 -0.1018063 -0.03462885 -0.05335459 -0.23937641 -0.49212222 -0.37541498 0.01738119 -0.17766683 0.01738119 -0.17766683 -0.11418961 -0.28406069 -0.06161577 -0.26440144 -0.37279053 -0.50740029 -0.15687949 0.11181816 -0.21964447 -0.11993478 0.13255758 -0.2399807 -0.20532265 -0.07392837 -0.38065712 -0.21726518 -0.01316959 -0.50771621 -0.19448551 -0.22542182 -0.06612935 -0.47751475 -0.14992516 -0.20749812 -0.07962876 -0.3682535 -0.18739132 -0.43467125 -0.28884027 -0.37713275 -0.47718391 -0.58828966
"walking_upstairs" 20 0.25209832 -0.0282258 -0.12102395 -0.11608868 0.15219633 -0.22924946 0.77709572 -0.47989484 -0.13011763 -0.93140501 -0.92459435 -0.90406409 0.08364513 0.00659983 -0.0245421 -0.18569539 -0.26078971 -0.51364121 0.06591933 -0.17465096 0.05870194 -0.49270119 -0.10472216 0.18411933 -0.14838917 -0.01898163 -0.05189855 -0.47110768 -0.39398862 -0.25386709 0.00872502 -0.19826972 0.00872502 -0.19826972 -0.25561124 -0.23944437 0.02233025 -0.25392999 -0.37192842 -0.45539607 -0.14043907 -0.02938324 -0.31843152 -0.10844476 0.16454675 -0.24243897 -0.25616226 -0.3121611 -0.4927559 -0.18709078 -0.25500828 -0.53320171 -0.37268435 -0.16234139 0.11507664 -0.53202173 -0.07904672 0.09547683 -0.2050093 -0.32024101 -0.21501403 -0.28045003 -0.28662772 -0.36094834 -0.45039345 -0.50282154
"walking_upstairs" 21 0.26519454 -0.02372187 -0.12541427 -0.24080828 0.10978747 -0.21970793 0.78117721 -0.43230962 -0.30973504 -0.94091164 -0.94152362 -0.93271625 0.10403422 -0.01562901 -0.03601155 -0.42405201 -0.20320967 -0.56205235 0.06260869 -0.15562243 -0.0054683 -0.53190942 -0.46313684 0.05171554 -0.14435149 -0.01320228 -0.00694066 -0.57354184 -0.6044696 -0.56414924 -0.08104532 -0.27847428 -0.08104532 -0.27847428 -0.35504769 -0.40418388 -0.16898272 -0.420236 -0.57793564 -0.64772342 -0.31916934 0.02215987 -0.32171297 -0.21318405 0.08234343 -0.22716417 -0.43683958 -0.2050673 -0.51981517 -0.46297285 -0.26126105 -0.60312737 -0.44697401 -0.44669158 -0.15576235 -0.56096805 -0.47829964 0.01309164 -0.25789445 -0.40335761 -0.35544371 -0.47772185 -0.47536989 -0.4834071 -0.62891575 -0.70098041
"walking_upstairs" 22 0.24839153 -0.02686226 -0.11755086 0.08357386 0.25006752 -0.10961322 0.88945438 -0.33682691 -0.0957979 -0.94063384 -0.94162022 -0.91315363 0.08771722 0.0367083 -0.03361697 -0.00853993 -0.05757845 -0.4717033 0.13497881 -0.18145841 0.01573592 -0.30149171 -0.48941791 -0.15775806 -0.14845008 -0.03813126 -0.06745705 -0.39669922 -0.70425542 -0.51569776 0.21028261 -0.15875747 0.21028261 -0.15875747 -0.09578403 -0.08765016 -0.12803192 -0.20255818 -0.56811187 -0.67563302 -0.05539965 0.13068654 -0.22801995 0.13204881 0.23005877 -0.11675334 -0.03824498 -0.07518293 -0.41444888 -0.06779785 -0.10609961 -0.5285678 -0.19545699 -0.52394375 -0.19931307 -0.33813978 -0.47388207 -0.22243179 -0.08669051 -0.33412622 -0.04580204 -0.15129984 -0.369902 -0.23402303 -0.667996 -0.70987053
"walking_upstairs" 23 0.24999517 -0.0323844 -0.12689062 -0.24388782 0.04484358 0.10080119 0.84343881 -0.21448181 -0.35593445 -0.93334448 -0.91047456 -0.90206591 0.072365 0.03998629 0.01592342 -0.36539862 -0.32822503 -0.40809402 0.09579402 -0.11156439 -0.03255575 -0.55066458 -0.29368186 -0.03173012 -0.10991309 -0.05239438 -0.09249985 -0.54831888 -0.49351412 -0.54376543 -0.01175369 -0.27189371 -0.01175369 -0.27189371 -0.31114389 -0.36270885 -0.15652715 -0.36673299 -0.50436715 -0.55127519 -0.27260569 -0.07697739 -0.07057749 -0.23430955 0.03805974 0.10450876 -0.36564251 -0.32623629 -0.34660524 -0.42487755 -0.38089444 -0.46895638 -0.43023923 -0.29044741 -0.16300129 -0.59043078 -0.30161998 -0.08225211 -0.23138266 -0.41004764 -0.30296806 -0.45432484 -0.38038829 -0.47049158 -0.51871565 -0.63265946
"walking_upstairs" 24 0.26988111 -0.02519794 -0.11424861 -0.34439935 -0.11680449 -0.25560101 0.9063695 -0.23749841 -0.22713487 -0.96219057 -0.91669078 -0.93495294 0.08623101 -0.0150816 -0.01323537 -0.49876467 -0.51522075 -0.52380726 0.08831638 -0.10593295 0.02482907 -0.57742641 -0.56853412 -0.27459628 -0.14680085 -0.03173506 -0.04984272 -0.64048954 -0.64664437 -0.64897533 -0.22640282 -0.30685447 -0.22640282 -0.30685447 -0.48848762 -0.44106869 -0.33443584 -0.50392906 -0.65875163 -0.63818035 -0.39579055 -0.25241254 -0.31279221 -0.32616555 -0.10778768 -0.28314344 -0.51564462 -0.52760424 -0.48339099 -0.52710472 -0.53584332 -0.56272712 -0.50318868 -0.54662098 -0.37218291 -0.60294548 -0.58617782 -0.31199641 -0.32230099 -0.40628338 -0.42980078 -0.4596478 -0.56466499 -0.54907099 -0.64611467 -0.65387695
"walking_upstairs" 25 0.27799541 -0.02698635 -0.12621044 -0.45977565 -0.22308681 -0.29652398 0.92769324 -0.21764128 0.10823099 -0.95087845 -0.93175827 -0.8827224 0.07400414 0.00925514 -0.01169068 -0.66364275 -0.62713124 -0.81245837 0.05561219 -0.10943766 0.09962274 -0.48901179 -0.43367338 -0.56419561 -0.12648116 -0.0281453 -0.05404522 -0.6938549 -0.83969914 -0.74626828 -0.3057722 -0.48000665 -0.3057722 -0.48000665 -0.67916084 -0.67451306 -0.3186347 -0.38775412 -0.77710603 -0.8248833 -0.52164984 -0.38015081 -0.54293183 -0.43797579 -0.19998843 -0.23729674 -0.66820816 -0.64084942 -0.79326697 -0.69021363 -0.63808601 -0.83052664 -0.476145 -0.61857991 -0.57516972 -0.50011983 -0.34936269 -0.60111261 -0.52790756 -0.53612029 -0.65479511 -0.70343369 -0.56715347 -0.38661299 -0.82240391 -0.84106101
"walking_upstairs" 26 0.27269139 -0.02816338 -0.12194346 -0.16900695 -0.04917263 -0.40459694 0.94209526 -0.24616966 -0.00199311 -0.96201139 -0.93785816 -0.9296368 0.07556453 0.00209172 -0.01170893 -0.29087997 -0.39977147 -0.67799559 -0.02479508 -0.06576018 0.0721459 -0.5502744 -0.60309711 -0.30908805 -0.09755902 -0.03862441 -0.05955584 -0.51582942 -0.72521029 -0.55639022 -0.1428745 -0.15070711 -0.1428745 -0.15070711 -0.4044639 -0.33453134 -0.34442705 -0.51403241 -0.64809985 -0.66182966 -0.24282076 -0.18552831 -0.49950276 -0.14284384 -0.04394731 -0.40090226 -0.30454056 -0.4193447 -0.63974126 -0.34207543 -0.42005578 -0.71572689 -0.42768657 -0.61711254 -0.34270393 -0.5908123 -0.59823664 -0.36205218 -0.16756638 -0.27422623 -0.29497047 -0.39371535 -0.55608478 -0.569632 -0.67358066 -0.66984629
"walking_upstairs" 27 0.26577025 -0.02009533 -0.12353044 -0.29543955 -0.09501041 -0.23070788 0.86800028 -0.22927866 -0.29464264 -0.95643387 -0.94771338 -0.92667538 0.07347635 -0.01402294 0.00674679 -0.46806619 -0.4268335 -0.63372294 -0.09403449 0.00212499 0.14012986 -0.562461 -0.5879668 -0.16996079 -0.09375187 -0.05092352 -0.06290137 -0.69577495 -0.71114844 -0.67687647 -0.16058936 -0.37994879 -0.16058936 -0.37994879 -0.47906742 -0.46461057 -0.28614572 -0.50177543 -0.69989509 -0.72467117 -0.4176074 -0.24968852 -0.4188864 -0.25350407 -0.07940598 -0.19733887 -0.50311386 -0.44246561 -0.60854424 -0.47892337 -0.45011643 -0.65713942 -0.54436923 -0.59409258 -0.40052846 -0.57425428 -0.58786947 -0.1835087 -0.39392894 -0.46870773 -0.46077028 -0.47301156 -0.60766773 -0.52333598 -0.7191798 -0.75171431
"walking_upstairs" 28 0.26200584 -0.02794439 -0.12151403 -0.24206243 -0.14675388 -0.28598691 0.85450823 -0.333224 -0.26520786 -0.9446978 -0.92764109 -0.90051401 0.07068319 0.02229854 0.00749082 -0.31267166 -0.33160241 -0.63748894 -0.12936297 0.0212251 0.10372099 -0.51881823 -0.47931952 -0.18930681 -0.08056806 -0.04925521 -0.07526104 -0.49428291 -0.6905711 -0.60356826 -0.1862405 -0.21192867 -0.1862405 -0.21192867 -0.38808625 -0.32536234 -0.26341528 -0.47692334 -0.6202798 -0.67013212 -0.26610134 -0.19058907 -0.40173294 -0.23372664 -0.17855498 -0.28168516 -0.31886673 -0.35800937 -0.58781357 -0.37027368 -0.34902657 -0.68790763 -0.40363628 -0.5220665 -0.318211 -0.55638341 -0.45998932 -0.22624338 -0.21351936 -0.33462617 -0.29443342 -0.37449591 -0.53483541 -0.52818702 -0.66250582 -0.70485276
"walking_upstairs" 29 0.26542307 -0.02994653 -0.11800059 -0.08677156 -0.12212829 0.09954435 0.92925895 -0.22712013 0.0443786 -0.95418901 -0.9230078 -0.85884947 0.10634519 -0.00068902 -0.02907139 -0.18236582 -0.3886242 -0.67876377 0.09319895 -0.15232811 0.08543181 -0.32390473 0.0461103 -0.37481514 -0.13042907 -0.05110351 -0.06809388 -0.47493261 -0.73422519 -0.55841702 0.0083436 -0.04146961 0.0083436 -0.04146961 -0.34432483 -0.25448518 0.04396277 -0.08004762 -0.6173408 -0.71284632 -0.10979348 -0.1960115 -0.32048788 -0.07906253 -0.14125807 0.20305784 -0.22506777 -0.40888661 -0.64619859 -0.2113854 -0.40864895 -0.71011659 -0.26051929 -0.39404534 -0.34170013 -0.35033821 0.23434678 -0.44415306 -0.1083064 -0.15599376 -0.23910805 -0.28058356 -0.3572139 -0.07433147 -0.69745455 -0.75646419
"walking_upstairs" 30 0.27141564 -0.02533117 -0.12469749 -0.35050448 -0.12731116 0.0249468 0.93182983 -0.22664729 -0.02214011 -0.95403362 -0.91493394 -0.86240279 0.05798404 -0.00358719 0.01615062 -0.5354202 -0.58721454 -0.76194203 -0.00355975 -0.07796065 0.08146993 -0.49383752 -0.08404815 -0.21157358 -0.10841426 -0.01411134 -0.03641578 -0.74274953 -0.74333696 -0.66515062 -0.13762786 -0.32741082 -0.13762786 -0.32741082 -0.5966001 -0.56183771 -0.11360837 -0.16929353 -0.71878026 -0.7744391 -0.42040283 -0.29781377 -0.36751984 -0.32626036 -0.10429918 0.12144741 -0.55067842 -0.59291944 -0.73780388 -0.56156521 -0.6108266 -0.78475388 -0.488039 -0.36605843 -0.318937 -0.50348424 0.04495455 -0.25342707 -0.40058835 -0.39450808 -0.54978489 -0.58087813 -0.44915074 -0.15147228 -0.77397445 -0.79134943
